nationality,positions,mean_wage,mean_value,mean_overall,count
Montenegro,CAM,16666.666666666668,3641666.6666666665,68.0,3
Montenegro,GK,11500.0,1300000.0,68.0,2
Montenegro,ST,9125.0,2384375.0,68.125,8
Montenegro,LM,9000.0,1400000.0,70.0,1
Montenegro,CM,8500.0,2150000.0,68.25,4
Montenegro,CDM,7200.0,1855000.0,67.4,5
Montenegro,RW,6000.0,1200000.0,67.0,1
Montenegro,LB,5500.0,912500.0,67.0,2
Montenegro,RM,1000.0,1300000.0,64.0,1
Montserrat,ST,24000.0,1200000.0,69.0,1
Montserrat,CB,3000.0,475000.0,63.0,1
Montserrat,CM,3000.0,300000.0,59.0,1
Morocco,RWB,30925.0,19650000.0,74.5,4
Morocco,RW,25666.666666666668,6612500.0,72.08333333333333,12
Morocco,RB,22100.0,17517857.14285714,74.0,7
Morocco,CF,21000.0,5850000.0,74.0,2
Morocco,LW,14766.666666666666,6926666.666666667,72.46666666666667,15
Morocco,CB,14466.666666666666,3573333.3333333335,69.6,15
Morocco,CAM,13500.0,4041935.4838709678,70.61290322580645,31
Morocco,CDM,12395.833333333334,3089583.3333333335,69.66666666666667,12
Morocco,CM,10916.666666666666,3128125.0,69.95833333333333,24
Morocco,ST,10565.217391304348,5223913.043478261,69.95652173913044,23
Morocco,LB,10000.0,1890000.0,67.2,5
Morocco,LM,9636.363636363636,3459090.909090909,70.0,11
Morocco,GK,8440.0,4691000.0,67.0,5
Morocco,RM,8176.470588235294,2363235.294117647,68.70588235294117,17
Morocco,LWB,4000.0,1400000.0,67.0,1
Mozambique,LB,43000.0,10000000.0,77.0,1
Mozambique,CB,12500.0,1950000.0,73.0,2
Mozambique,LW,3500.0,1400000.0,66.0,2
Mozambique,RW,3500.0,1400000.0,66.0,2
Mozambique,RWB,3000.0,1700000.0,65.0,1
Namibia,RB,24000.0,3500000.0,72.0,1
Namibia,RWB,24000.0,3500000.0,72.0,1
Namibia,LW,1000.0,4100000.0,74.0,1
Namibia,RW,1000.0,4100000.0,74.0,1
Namibia,ST,925.0,2337500.0,69.0,2
Namibia,CAM,850.0,575000.0,64.0,1
Namibia,CM,850.0,575000.0,64.0,1
Nepal,CB,500.0,180000.0,55.0,1
Netherlands,CF,73400.0,19940000.0,74.0,5
Netherlands,RWB,30416.666666666668,10581250.0,72.66666666666667,12
Netherlands,RM,19220.0,5397000.0,69.08,25
Netherlands,LW,17685.714285714286,6359285.714285715,67.88571428571429,35
Netherlands,CAM,15977.118644067798,5475423.72881356,68.10169491525424,59
Netherlands,LM,15398.484848484848,4912121.212121212,68.72727272727273,33
Netherlands,CB,14145.535714285714,6191383.928571428,68.20535714285714,112
Netherlands,CDM,13633.088235294117,5668676.470588235,68.3529411764706,68
Netherlands,CM,11944.329896907217,5257938.144329897,68.12371134020619,97
Netherlands,RB,11245.454545454546,4810000.0,68.41818181818182,55
Netherlands,ST,10630.0,3996785.714285714,67.45714285714286,70
Netherlands,LB,9625.0,3179916.6666666665,67.41666666666667,60
Netherlands,RW,6613.235294117647,3375735.294117647,66.1470588235294,34
Netherlands,LWB,4250.0,2825000.0,68.0,4
Netherlands,GK,3810.9375,1777109.375,64.0,64
New Zealand,ST,7935.714285714285,2015000.0,62.0,7
New Zealand,CDM,5687.5,1900000.0,66.5,4
New Zealand,RM,5666.666666666667,1933333.3333333333,69.33333333333333,3
New Zealand,LWB,4250.0,2662500.0,65.5,2
New Zealand,LM,4225.0,1943750.0,67.0,4
New Zealand,CAM,4180.0,1665000.0,65.0,5
New Zealand,CM,3958.3333333333335,1454166.6666666667,64.33333333333333,6
New Zealand,LB,2475.0,1618750.0,63.5,4
New Zealand,CB,2183.3333333333335,796666.6666666666,63.833333333333336,6
New Zealand,LW,1750.0,687500.0,61.5,2
New Zealand,GK,1375.0,805000.0,61.5,4
New Zealand,RB,1291.6666666666667,587500.0,61.833333333333336,6
New Zealand,CF,550.0,180000.0,53.0,1
New Zealand,RW,550.0,250000.0,54.0,1
New Zealand,RWB,500.0,425000.0,59.0,1
Niger,LM,10000.0,1500000.0,69.0,1
Niger,RM,10000.0,1500000.0,69.0,1
Niger,ST,7000.0,887500.0,64.0,2
Nigeria,CF,83000.0,19500000.0,78.0,1
Nigeria,CAM,18500.0,3237500.0,68.0,4
Nigeria,LM,16225.0,4518750.0,71.05,20
Nigeria,RWB,15650.0,3433333.3333333335,70.66666666666667,3
Nigeria,RM,15120.833333333334,4590625.0,69.79166666666667,24
Nigeria,CM,14904.761904761905,4572619.047619048,68.61904761904762,21
Nigeria,LB,14000.0,4075000.0,71.25,4
Nigeria,CDM,13505.882352941177,4911764.705882353,68.47058823529412,17
Nigeria,CB,12550.0,2278333.3333333335,68.6,15
Nigeria,LWB,11666.666666666666,2525000.0,69.33333333333333,3
Nigeria,RB,11200.0,2120000.0,69.0,5
Nigeria,ST,10625.490196078432,4041666.6666666665,67.23529411764706,51
Nigeria,RW,9717.64705882353,2833823.529411765,67.6470588235294,17
Nigeria,LW,9496.42857142857,3008928.5714285714,66.64285714285714,14
Nigeria,GK,6500.0,1941666.6666666667,70.33333333333333,3
North Macedonia,CM,17725.0,10450000.0,74.25,4
North Macedonia,CF,12000.0,1400000.0,69.0,1
North Macedonia,LB,10666.666666666666,1383333.3333333333,66.66666666666667,3
North Macedonia,RM,10200.0,6683333.333333333,69.0,3
North Macedonia,LM,9293.75,3337500.0,66.25,8
North Macedonia,GK,7666.666666666667,2983333.3333333335,69.66666666666667,3
North Macedonia,ST,6625.0,1034375.0,66.875,8
North Macedonia,RWB,3875.0,2300000.0,69.5,2
North Macedonia,CAM,3862.5,1387500.0,65.5,4
North Macedonia,LW,3000.0,925000.0,64.0,1
North Macedonia,RW,3000.0,575000.0,61.5,2
North Macedonia,CB,2666.6666666666665,543333.3333333334,60.0,3
North Macedonia,RB,1583.3333333333333,1366666.6666666667,65.33333333333333,3
North Macedonia,CDM,1350.0,2775000.0,68.5,4
North Macedonia,LWB,600.0,275000.0,60.0,1
Norway,ST,7075.531914893617,4327659.574468086,63.87234042553192,47
Norway,CAM,6605.7692307692305,3906730.769230769,65.88461538461539,26
Norway,CDM,5285.365853658536,2127439.024390244,66.04878048780488,41
Norway,LM,5025.0,1834250.0,64.8,20
Norway,RM,4581.25,1647500.0,64.125,24
Norway,CM,4018.0,2042400.0,63.04,100
Norway,RB,2995.0,1245750.0,63.45,40
Norway,LW,2874.1935483870966,1202096.7741935484,63.41935483870968,31
Norway,LB,2787.0967741935483,993387.0967741936,64.06451612903226,31
Norway,CB,2453.4246575342468,914931.506849315,63.24657534246575,73
Norway,CF,2000.0,1900000.0,68.0,2
Norway,RW,1911.111111111111,1206481.4814814816,63.03703703703704,27
Norway,RWB,1835.7142857142858,854285.7142857143,61.857142857142854,14
Norway,GK,1826.6666666666667,699000.0,61.4,30
Norway,LWB,1050.0,627777.7777777778,62.0,9
Palestine,ST,1500.0,850000.0,61.5,2
Palestine,CAM,1000.0,450000.0,61.0,1
Palestine,CM,1000.0,450000.0,61.0,1
Panama,RB,17000.0,5000000.0,74.0,1
Panama,CB,10000.0,2600000.0,69.0,1
Panama,LB,10000.0,2600000.0,69.0,1
Panama,LM,8500.0,1750000.0,68.0,2
Panama,RM,5500.0,1500000.0,70.5,2
Panama,ST,5500.0,1500000.0,70.5,2
Panama,CDM,5000.0,1300000.0,71.0,1
Panama,CAM,4000.0,3100000.0,69.0,1
Panama,CM,3316.6666666666665,1536666.6666666667,64.33333333333333,3
Panama,RW,1000.0,1500000.0,72.0,1
Papua New Guinea,LW,500.0,700000.0,64.0,1
Paraguay,LW,11728.57142857143,2750000.0,67.71428571428571,7
Paraguay,CB,5831.707317073171,1483292.6829268292,67.07317073170732,41
Paraguay,ST,5726.923076923077,1710256.4102564103,66.94871794871794,39
Paraguay,CDM,5630.434782608696,1756086.956521739,67.73913043478261,23
Paraguay,RB,5465.909090909091,1630681.8181818181,67.54545454545455,22
Paraguay,CM,5366.25,1796625.0,66.375,40
Paraguay,LM,5119.642857142857,1873214.2857142857,67.25,28
Paraguay,CAM,4575.0,1679166.6666666667,67.05555555555556,18
Paraguay,RM,4171.666666666667,1992166.6666666667,66.96666666666667,30
Paraguay,LWB,4000.0,1900000.0,67.0,1
Paraguay,RW,2900.0,1158333.3333333333,63.55555555555556,9
Paraguay,LB,2280.0,1458500.0,66.25,20
Paraguay,GK,1102.9411764705883,742352.9411764706,64.70588235294117,17
Paraguay,CF,550.0,1512500.0,65.25,4
Peru,RM,4583.333333333333,1943750.0,64.66666666666667,12
Peru,CM,3821.6666666666665,2245000.0,65.76666666666667,30
Peru,LB,3466.6666666666665,1473666.6666666667,66.66666666666667,15
Peru,CDM,3275.0,2321875.0,66.125,24
Peru,LW,2737.5,1247916.6666666667,65.0,12
Peru,CB,2416.6666666666665,1112083.3333333333,64.625,24
Peru,CAM,2360.0,1289000.0,65.8,20
Peru,RB,2080.9523809523807,1408095.238095238,65.38095238095238,21
Peru,ST,2036.111111111111,1859722.2222222222,66.05555555555556,18
Peru,CF,1666.6666666666667,758333.3333333334,65.33333333333333,3
Peru,LM,922.2222222222222,1269444.4444444445,67.55555555555556,9
Peru,GK,906.25,716250.0,64.5625,16
Peru,RW,890.0,893750.0,63.5,20
Peru,RWB,600.0,1200000.0,67.0,2
Peru,LWB,500.0,875000.0,67.0,1
Philippines,LW,20000.0,3600000.0,73.0,1
Philippines,RW,20000.0,3600000.0,73.0,1
Philippines,LM,10500.0,2262500.0,69.5,2
Philippines,GK,10000.0,850000.0,70.0,1
Philippines,RM,4000.0,1400000.0,68.0,1
Philippines,RB,2500.0,1162500.0,67.0,2
Philippines,LB,2333.3333333333335,835000.0,63.666666666666664,3
Poland,ST,9264.035087719298,3534649.1228070175,64.17543859649123,57
Poland,RWB,6146.875,2176562.5,64.0,16
Poland,GK,5547.321428571428,1586339.2857142857,63.535714285714285,56
Poland,CM,5476.190476190476,1660238.0952380951,64.14285714285714,63
Poland,CF,4911.111111111111,1359259.2592592593,64.88888888888889,27
Poland,LB,4668.0,977800.0,64.0,25
Poland,RB,4342.1875,1654375.0,64.5,32
Poland,LWB,3956.25,1250000.0,63.375,8
Poland,LM,3935.294117647059,1256862.7450980393,63.80392156862745,51
Poland,CAM,3821.4285714285716,1637500.0,62.54761904761905,42
Poland,CB,3695.205479452055,1199178.082191781,64.42465753424658,73
Poland,CDM,3658.8709677419356,1021774.1935483871,63.87096774193548,62
Poland,RM,2713.6363636363635,1059659.0909090908,63.79545454545455,44
Poland,RW,1000.0,1400000.0,65.0,1
Poland,LW,750.0,475000.0,63.0,1
Portugal,CF,29968.18181818182,27306818.181818184,74.81818181818181,11
Portugal,RWB,21704.166666666668,7997916.666666667,71.16666666666667,12
Portugal,ST,19052.04081632653,8643775.510204082,69.48979591836735,49
Portugal,RB,18534.146341463416,6740243.902439024,70.29268292682927,41
Portugal,CAM,17767.073170731706,7179268.292682927,69.1219512195122,41
Portugal,LM,16935.483870967742,9466935.483870968,72.48387096774194,31
Portugal,LB,15882.142857142857,6407738.095238095,70.02380952380952,42
Portugal,LW,14651.136363636364,6922045.454545454,69.68181818181819,44
Portugal,RW,14240.78947368421,6806447.368421053,69.13157894736842,38
Portugal,CM,13896.341463414634,6672560.975609756,70.36585365853658,82
Portugal,CDM,13257.317073170732,5353658.536585365,70.51219512195122,41
Portugal,RM,12239.70588235294,6850000.0,71.29411764705883,34
Portugal,LWB,10000.0,6163333.333333333,70.0,15
Portugal,CB,9903.623188405798,4790217.391304348,69.6231884057971,69
Portugal,GK,9198.611111111111,4329583.333333333,68.41666666666667,36
Puerto Rico,RB,3000.0,900000.0,67.0,1
Puerto Rico,CF,500.0,250000.0,54.0,1
Puerto Rico,LM,500.0,250000.0,54.0,1
Republic of Ireland,RB,8575.0,1476833.3333333333,61.9,30
Republic of Ireland,RWB,7939.473684210527,1244736.8421052631,64.78947368421052,19
Republic of Ireland,LW,7294.117647058823,1105294.1176470588,63.76470588235294,17
Republic of Ireland,GK,5670.833333333333,930416.6666666666,61.625,24
Republic of Ireland,RW,5144.117647058823,1023529.4117647059,63.0,17
Republic of Ireland,CDM,4886.25,887125.0,62.25,40
Republic of Ireland,ST,4862.962962962963,715833.3333333334,60.925925925925924,54
Republic of Ireland,CM,4651.351351351352,831351.3513513514,61.932432432432435,74
Republic of Ireland,LWB,4638.888888888889,861388.8888888889,62.77777777777778,18
Republic of Ireland,CB,4452.4390243902435,866585.3658536585,62.048780487804876,82
Republic of Ireland,RM,3617.6470588235293,737500.0,59.55882352941177,34
Republic of Ireland,CAM,3034.8837209302324,688372.0930232558,60.7906976744186,43
Republic of Ireland,LM,2866.176470588235,729411.7647058824,62.0,34
Republic of Ireland,LB,2667.0731707317073,498536.5853658537,59.58536585365854,41
Republic of Ireland,CF,2000.0,400000.0,55.0,1
Romania,CAM,4765.306122448979,1200204.081632653,62.95918367346939,49
Romania,RW,4376.086956521739,1356847.8260869565,63.58695652173913,46
Romania,CF,4200.0,1420000.0,65.8,5
Romania,ST,3976.190476190476,1071904.761904762,62.476190476190474,42
Romania,CM,3858.0,1006000.0,62.626666666666665,75
Romania,CB,3815.0793650793653,875555.5555555555,64.22222222222223,63
Romania,RM,3707.5757575757575,1153636.3636363635,63.75757575757576,33
Romania,GK,3295.0,900125.0,63.175,40
Romania,LW,3119.7368421052633,1374342.105263158,64.34210526315789,38
Romania,CDM,3115.1162790697676,814302.3255813953,62.30232558139535,43
Romania,RB,2895.121951219512,882073.1707317074,63.41463414634146,41
Romania,LB,2874.242424242424,730757.5757575758,63.27272727272727,33
Romania,LWB,2600.0,765000.0,64.4,5
Romania,LM,2518.9189189189187,952837.8378378379,63.0,37
Romania,RWB,1737.5,668750.0,64.25,4
Russia,RW,31500.0,4468750.0,71.0,4
Russia,CF,30000.0,9900000.0,72.5,2
Russia,CAM,26618.18181818182,7095454.545454546,70.9090909090909,11
Russia,RM,24791.666666666668,6495833.333333333,70.5,12
Russia,ST,23428.571428571428,2960714.285714286,69.85714285714286,7
Russia,CM,19320.0,3375000.0,69.46666666666667,15
Russia,CDM,18714.285714285714,3410714.285714286,69.92857142857143,14
Russia,RB,18055.555555555555,3736111.111111111,68.44444444444444,9
Russia,LM,16666.666666666668,4404166.666666667,68.5,12
Russia,CB,15903.846153846154,2409615.3846153845,68.0,13
Russia,LB,15142.857142857143,2278571.4285714286,69.42857142857143,7
Russia,LW,13666.666666666666,2916666.6666666665,66.66666666666667,3
Russia,GK,9212.5,1360000.0,65.5625,16
Russia,LWB,9000.0,1300000.0,66.0,1
Saint Kitts and Nevis,CDM,28000.0,1800000.0,71.0,1
Saint Kitts and Nevis,CM,28000.0,1800000.0,71.0,1
Saint Kitts and Nevis,LM,10000.0,725000.0,61.0,1
Saint Kitts and Nevis,RM,10000.0,725000.0,61.0,1
Saint Kitts and Nevis,CB,2000.0,550000.0,66.0,1
Saint Lucia,CB,3000.0,550000.0,64.0,1
Saint Lucia,RB,3000.0,550000.0,64.0,1
Saudi Arabia,RM,6772.727272727273,830568.1818181818,62.56818181818182,44
Saudi Arabia,LM,6190.476190476191,741309.5238095238,61.54761904761905,42
Saudi Arabia,CM,5950.819672131148,640000.0,60.83606557377049,61
Saudi Arabia,CDM,5723.076923076923,640384.6153846154,60.93846153846154,65
Saudi Arabia,RB,5228.070175438596,591140.350877193,61.333333333333336,57
Saudi Arabia,CAM,5186.046511627907,473837.20930232556,58.93023255813954,43
Saudi Arabia,CB,4935.4838709677415,480000.0,60.774193548387096,62
Saudi Arabia,LB,4778.813559322034,525169.4915254237,60.40677966101695,59
Saudi Arabia,CF,4666.666666666667,675000.0,60.333333333333336,3
Saudi Arabia,ST,4631.578947368421,381315.7894736842,57.86842105263158,38
Saudi Arabia,LW,4304.347826086957,402608.6956521739,59.21739130434783,23
Saudi Arabia,RW,3800.0,346000.0,58.3,20
Saudi Arabia,LWB,3400.0,401000.0,60.2,5
Saudi Arabia,GK,3202.2727272727275,222727.27272727274,57.65909090909091,44
Saudi Arabia,RWB,2750.0,353750.0,60.25,4
Scotland,CF,13450.0,1725000.0,69.0,2
Scotland,CDM,12734.722222222223,3015694.4444444445,67.0,36
Scotland,LB,12026.470588235294,4677941.176470588,65.55882352941177,34
Scotland,RW,10976.315789473685,1857894.7368421052,67.0,19
Scotland,CM,10495.945945945947,2287094.5945945946,65.63513513513513,74
Scotland,RM,9262.5,2092500.0,65.65,20
Scotland,CAM,7032.0,1464000.0,64.84,25
Scotland,LW,6981.25,1173958.3333333333,64.875,24
Scotland,ST,5440.425531914893,1163617.0212765958,64.06382978723404,47
Scotland,LM,5394.736842105263,1626315.7894736843,63.78947368421053,19
Scotland,LWB,5052.631578947368,1244736.8421052631,64.84210526315789,19
Scotland,CB,4802.884615384615,1163653.8461538462,65.46153846153847,52
Scotland,GK,4343.181818181818,485681.8181818182,62.31818181818182,22
Scotland,RB,3735.4166666666665,761875.0,63.333333333333336,24
Scotland,RWB,2444.4444444444443,847222.2222222222,64.33333333333333,9
Senegal,LW,42125.0,14656250.0,71.625,8
Senegal,GK,18468.18181818182,6495454.545454546,68.0909090909091,11
Senegal,RM,16670.454545454544,4236363.636363637,70.18181818181819,22
Senegal,CM,16178.57142857143,3758333.3333333335,69.57142857142857,21
Senegal,CDM,15489.583333333334,3392708.3333333335,69.54166666666667,24
Senegal,LB,14444.444444444445,3388888.888888889,70.11111111111111,9
Senegal,RB,14375.0,2331250.0,69.5,8
Senegal,RW,13600.0,3837500.0,69.1,10
Senegal,LM,11361.538461538461,3075000.0,69.23076923076923,13
Senegal,ST,10691.860465116279,3330232.5581395347,68.97674418604652,43
Senegal,CB,10246.875,3864218.75,67.59375,32
Senegal,CF,6000.0,950000.0,62.0,1
Senegal,CAM,3400.0,733333.3333333334,60.0,3
Senegal,LWB,3000.0,625000.0,66.0,1
Serbia,LWB,35000.0,15325000.0,72.0,3
Serbia,CDM,22990.909090909092,8178181.818181818,71.5,22
Serbia,CAM,18156.25,7002500.0,71.0,16
Serbia,CM,17988.46153846154,7113461.538461538,71.23076923076923,26
Serbia,ST,16737.5,6446250.0,68.35,20
Serbia,LB,12828.57142857143,2375000.0,69.42857142857143,7
Serbia,LM,12508.333333333334,4722222.222222222,70.38888888888889,18
Serbia,CF,12000.0,11808333.333333334,73.33333333333333,3
Serbia,CB,10057.142857142857,2181285.714285714,67.57142857142857,35
Serbia,RM,9900.0,3812500.0,70.4,10
Serbia,RB,8714.285714285714,2866428.5714285714,66.57142857142857,7
Serbia,GK,8507.692307692309,3565384.6153846155,70.0,13
Serbia,LW,8335.0,6278000.0,68.3,10
Serbia,RWB,4850.0,2000000.0,70.5,2
Serbia,RW,2250.0,3910000.0,67.25,4
Sierra Leone,CB,19500.0,1950000.0,70.0,2
Sierra Leone,RW,6000.0,1783333.3333333333,66.66666666666667,3
Sierra Leone,CAM,5000.0,2700000.0,67.0,1
Sierra Leone,RB,5000.0,1400000.0,67.0,1
Sierra Leone,ST,4300.0,1079166.6666666667,66.16666666666667,6
Sierra Leone,RWB,3333.3333333333335,1083333.3333333333,65.0,3
Sierra Leone,LW,3000.0,1100000.0,66.5,2
Sierra Leone,CF,2900.0,2000000.0,65.5,2
Sierra Leone,LB,1000.0,575000.0,63.0,1
Singapore,RW,500.0,300000.0,55.0,1
Singapore,RWB,500.0,300000.0,55.0,1
Slovakia,CB,19139.285714285714,8242857.142857143,69.28571428571429,14
Slovakia,RB,12666.666666666666,1283333.3333333333,69.0,3
Slovakia,CDM,12400.0,4029545.4545454546,70.72727272727273,11
Slovakia,CM,11026.666666666666,3726666.6666666665,70.53333333333333,15
Slovakia,CAM,10745.0,4065000.0,70.6,10
Slovakia,CF,9000.0,2925000.0,69.25,4
Slovakia,GK,8927.272727272728,2589545.4545454546,70.18181818181819,11
Slovakia,LM,2992.8571428571427,3503571.4285714286,69.57142857142857,7
Slovakia,LW,2350.0,1900000.0,68.5,2
Slovakia,ST,2035.0,1412500.0,64.8,10
Slovakia,LWB,2000.0,825000.0,65.0,1
Slovakia,LB,1975.0,11362500.0,71.5,2
Slovakia,RM,1650.0,5366666.666666667,72.33333333333333,3
Slovakia,RWB,1000.0,750000.0,64.0,1
Slovakia,RW,700.0,1500000.0,70.0,1
Slovenia,CF,41500.0,12700000.0,75.5,2
Slovenia,GK,29571.428571428572,16400000.0,72.71428571428571,7
Slovenia,CDM,15387.5,3550000.0,69.41666666666667,12
Slovenia,CM,13714.285714285714,3019642.8571428573,69.07142857142857,14
Slovenia,ST,11545.0,4385000.0,69.6,10
Slovenia,CB,8550.0,2450000.0,70.375,8
Slovenia,CAM,8441.666666666666,1454166.6666666667,65.16666666666667,6
Slovenia,RW,7500.0,1275000.0,68.0,2
Slovenia,RB,7175.0,2700000.0,71.25,4
Slovenia,LB,5200.0,1170000.0,66.4,5
Slovenia,LM,3491.6666666666665,1500000.0,66.33333333333333,6
Slovenia,LWB,3000.0,1100000.0,68.0,1
Slovenia,RM,2925.0,1737500.0,67.75,4
South Africa,ST,4010.0,1620000.0,67.4,5
South Africa,RW,2108.3333333333335,1416666.6666666667,66.5,12
South Africa,CDM,2054.5454545454545,1265909.0909090908,66.45454545454545,11
South Africa,CM,1958.3333333333333,1279166.6666666667,66.08333333333333,12
South Africa,LW,1803.5714285714287,1439285.7142857143,66.92857142857143,14
South Africa,CF,990.0,1205000.0,64.8,5
South Africa,CB,912.5,870937.5,66.3125,16
South Africa,RB,640.9090909090909,856818.1818181818,66.27272727272727,11
South Africa,RM,625.0,941666.6666666666,65.16666666666667,6
South Africa,CAM,591.6666666666666,1083333.3333333333,66.25,12
South Africa,LM,533.3333333333334,1233333.3333333333,66.88888888888889,9
South Africa,RWB,516.6666666666666,641666.6666666666,63.333333333333336,3
South Africa,LB,506.25,1225000.0,67.0,8
South Africa,GK,500.0,855000.0,69.25,4
South Africa,LWB,500.0,1000000.0,65.0,1
South Sudan,ST,1083.3333333333333,318333.3333333333,56.333333333333336,3
South Sudan,LW,750.0,450000.0,62.0,1
South Sudan,RW,625.0,315000.0,57.0,2
South Sudan,CB,500.0,110000.0,49.0,1
Spain,RW,37867.64705882353,12243088.235294119,72.11764705882354,34
Spain,LW,33265.15151515151,12131818.181818182,71.51515151515152,33
Spain,CF,22665.625,9532812.5,72.3125,16
Spain,LWB,20772.727272727272,8016060.606060606,71.60606060606061,33
Spain,RWB,18068.18181818182,4936590.909090909,70.13636363636364,22
Spain,RB,16884.671532846714,4630437.95620438,69.54014598540147,137
Spain,CM,15056.0546875,5917988.28125,69.75390625,256
Spain,LB,14337.98449612403,5259651.162790698,69.89922480620154,129
Spain,CDM,14034.53038674033,4985580.110497237,69.90055248618785,181
Spain,LM,13659.313725490196,5818921.568627451,70.47058823529412,204
Spain,CAM,13574.657534246575,5043767.123287671,69.54794520547945,146
Spain,RM,13323.28431372549,5363970.588235294,70.07352941176471,204
Spain,CB,12163.938053097345,3718938.053097345,68.69469026548673,226
Spain,ST,11709.35960591133,4501280.78817734,68.85714285714286,203
Spain,GK,10557.5,3474625.0,68.15833333333333,120
Sudan,LM,4000.0,475000.0,62.0,1
Sudan,ST,3000.0,600000.0,61.666666666666664,3
Sudan,RM,1000.0,325000.0,57.0,1
Suriname,ST,12500.0,1550000.0,69.0,2
Suriname,LB,11000.0,3812500.0,70.5,2
Suriname,LW,10666.666666666666,3733333.3333333335,73.66666666666667,3
Suriname,RM,8750.0,1243750.0,67.0,4
Suriname,LM,7000.0,837500.0,65.5,2
Suriname,RW,6500.0,1212500.0,68.5,2
Suriname,RB,6000.0,1758333.3333333333,69.33333333333333,3
Suriname,CDM,5000.0,480000.0,68.5,2
Suriname,CB,4666.666666666667,791666.6666666666,69.33333333333333,3
Suriname,GK,2000.0,1100000.0,69.0,1
Suriname,CAM,1000.0,2600000.0,74.0,1
Sweden,CF,14264.70588235294,5272058.823529412,66.82352941176471,17
Sweden,ST,7052.307692307692,2426846.153846154,64.70769230769231,65
Sweden,CAM,6414.0,2171000.0,65.2,25
Sweden,RW,6301.5625,2503750.0,64.03125,32
Sweden,LWB,5604.166666666667,758750.0,62.25,12
Sweden,LM,5548.684210526316,1570394.7368421052,64.28947368421052,38
Sweden,CB,5435.135135135135,1208040.5405405406,63.4054054054054,74
Sweden,LB,4898.148148148148,1340555.5555555555,65.11111111111111,27
Sweden,LW,3794.6428571428573,1859821.4285714286,63.964285714285715,28
Sweden,RB,3787.5,1088035.7142857143,64.82142857142857,28
Sweden,GK,3092.8571428571427,858452.380952381,62.57142857142857,42
Sweden,RM,3057.8125,1230312.5,64.34375,32
Sweden,RWB,2716.6666666666665,880666.6666666666,63.46666666666667,15
Sweden,CDM,2451.6666666666665,982333.3333333334,64.86666666666666,30
Sweden,CM,1673.3695652173913,791902.1739130435,61.66304347826087,92
Switzerland,CDM,12151.666666666666,3883833.3333333335,67.33333333333333,30
Switzerland,LM,11470.588235294117,3122058.8235294116,69.05882352941177,17
Switzerland,GK,10276.666666666666,3911333.3333333335,64.83333333333333,30
Switzerland,LWB,9500.0,1695000.0,69.0,5
Switzerland,CM,9338.461538461539,2786282.0512820515,65.35897435897436,39
Switzerland,CB,8724.528301886792,2816509.433962264,65.75471698113208,53
Switzerland,RB,8643.478260869566,2538260.8695652173,65.30434782608695,23
Switzerland,RM,8621.739130434782,2713043.4782608696,66.08695652173913,23
Switzerland,RWB,8591.666666666666,2920833.3333333335,67.83333333333333,6
Switzerland,CAM,8375.862068965518,2633620.6896551726,66.82758620689656,29
Switzerland,ST,7442.424242424242,2180606.0606060605,64.87878787878788,33
Switzerland,LB,6970.588235294118,1382941.1764705882,64.17647058823529,17
Switzerland,CF,6200.0,1300000.0,63.5,4
Switzerland,LW,4500.0,1499583.3333333333,64.91666666666667,12
Switzerland,RW,4166.666666666667,870833.3333333334,63.166666666666664,6
Syria,ST,40000.0,6000000.0,76.0,1
Tanzania,ST,20500.0,1595000.0,62.0,2
Tanzania,CAM,1000.0,90000.0,51.0,1
Tanzania,RW,1000.0,575000.0,59.0,1
Thailand,CF,10000.0,2000000.0,71.0,1
Thailand,CAM,9000.0,550000.0,60.0,1
Thailand,CB,1000.0,275000.0,55.0,1
Thailand,CDM,1000.0,400000.0,57.0,1
Thailand,CM,1000.0,400000.0,57.0,1
Togo,RW,22000.0,8000000.0,74.0,2
Togo,CB,13333.333333333334,6833333.333333333,70.66666666666667,3
Togo,RM,12937.5,4581250.0,69.25,4
Togo,ST,10166.666666666666,4483333.333333333,70.5,6
Togo,GK,6000.0,775000.0,62.0,1
Togo,LM,5333.333333333333,1366666.6666666667,67.66666666666667,3
Togo,LW,5000.0,1100000.0,66.0,1
Togo,CAM,4000.0,1100000.0,69.0,1
Togo,LB,4000.0,1800000.0,66.0,1
Togo,RB,2375.0,762500.0,63.5,2
Togo,CDM,1500.0,512500.0,58.5,2
Togo,CM,1000.0,525000.0,58.0,1
Trinidad and Tobago,CDM,6000.0,900000.0,62.0,1
Trinidad and Tobago,CM,6000.0,900000.0,62.0,1
Trinidad and Tobago,CAM,4000.0,1200000.0,69.0,1
Trinidad and Tobago,LB,4000.0,1100000.0,68.0,1
Trinidad and Tobago,LM,4000.0,1150000.0,68.5,2
Trinidad and Tobago,RM,4000.0,1150000.0,68.5,2
Trinidad and Tobago,GK,1000.0,220000.0,60.0,1
Trinidad and Tobago,RW,1000.0,11000000.0,76.0,1
Tunisia,CF,20000.0,5675000.0,71.5,2
Tunisia,RWB,14000.0,1387500.0,67.0,2
Tunisia,RB,12333.333333333334,1945833.3333333333,69.66666666666667,6
Tunisia,ST,12200.0,2810000.0,68.0,5
Tunisia,CAM,8995.0,2095000.0,67.3,10
Tunisia,CDM,8887.5,5862500.0,68.0,4
Tunisia,CB,8591.666666666666,1787500.0,68.83333333333333,6
